Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,ret_sp500,ret_ford,ret_ge,ret_microsoft,ret_oracle,ustb3m,retexc_sp500,retexc_ford,retexc_ge,retexc_microsoft,retexc_oracle
2010-12-01T00:00:00Z,1257.619995,16.790001,18.290001,27.91,31.299999,0.14,5.812898728192284,5.19518572866402,14.444764318453762,9.976293062588582,14.59310972733121,0.011666666666666667,5.801232061525617,5.1835190619973535,14.433097651787095,9.964626395921915,14.581443060664544
2011-01-01T00:00:00Z,1289.140015,15.95,20.139999,27.73,32.029999,0.15,2.4754299123068257,-5.13247014178555,9.63533205605236,-0.6470187920544213,2.3054866803110308,0.012499999999999999,2.4629299123068256,-5.14497014178555,9.62283205605236,-0.6595187920544212,2.2929866803110306
2011-02-01T00:00:00Z,1328.640015,15.05,20.92,26.58,32.900002,0.13,3.018053294342149,-5.808083803596853,3.7997801558740107,-4.235580634258751,2.679978616126233,0.010833333333333334,3.0072199610088157,-5.818917136930186,3.7889468225406775,-4.246413967592084,2.6691452827928996
2011-03-01T00:00:00Z,1329.47998,14.91,20.049999,25.389999,33.43,0.1,0.06319993300065718,-0.9345862418237871,-4.247653531945694,-4.580369695409781,1.5980981870409305,0.008333333333333333,0.05486659966732385,-0.9429195751571204,-4.255986865279028,-4.588703028743114,1.5897648537075972
2011-04-01T00:00:00Z,1365.209961,15.47,20.450001,25.92,35.959999,0.06,2.6520361095660583,3.6870535808327887,1.9753827511299615,2.0659515153072405,7.2953481362735495,0.005,2.6470361095660584,3.6820535808327888,1.9703827511299616,2.0609515153072406,7.29034813627355
2011-05-01T00:00:00Z,1345.199951,14.92,19.639999,25.01,34.220001,0.04,-1.4765569932462697,-3.620006980936008,-4.041467937874321,-3.5739126594545922,-4.959688410801899,0.0033333333333333335,-1.479890326579603,-3.6233403142693414,-4.044801271207654,-3.5772459927879257,-4.963021744135232
2011-06-01T00:00:00Z,1320.640015,13.79,18.860001,26,32.91,0.04,-1.842618551795816,-7.875890297040433,-4.05249217822421,3.882079313195419,-3.903373473147509,0.0033333333333333335,-1.8459518851291494,-7.879223630373766,-4.055825511557543,3.8787459798620856,-3.9067068064808423
2011-07-01T00:00:00Z,1292.589966,12.21,17.91,27.4,30.58,0.04,-2.146854777260465,-12.168840368259737,-5.16841141549591,5.244647537254243,-7.343036245433243,0.0033333333333333335,-2.1501881105937986,-12.17217370159307,-5.171744748829243,5.24131420392091,-7.346369578766576
2011-08-01T00:00:00Z,1219.119995,11.12,16.309999,26.6,28.07,0.02,-5.85186482694553,-9.35099993001769,-9.358086075177807,-2.9631797606370913,-8.564481012712521,0.0016666666666666668,-5.853531493612197,-9.352666596684356,-9.359752741844474,-2.964846427303758,-8.566147679379188
2011-09-01T00:00:00Z,1131.209961,9.67,15.22,24.889999,28.74,0.01,-7.484146108367806,-13.971697935723348,-6.916800288730274,-6.644513958493148,2.358849027708798,8.333333333333334e-4,-7.48497944170114,-13.972531269056681,-6.917633622063607,-6.645347291826481,2.3580156943754647
